,NCBI,massI,massS,massAvg,refmass,Maxspeed,refspeed,speedHirt,spdMissing,Stance,Diet,D3files,nofiles,Long,Rmax,Rmin,Rmed,La,LrL,LrLa,LrRmin,LrRmax,LrRmed,Morphotype,Sci_name,common_name,lineage,lineage_names,order,family
9838,9838,400.0,600.0,500.0,Mammals Species,52.0,Christansen_2002_Locomotion in terrestrial mammals,52.67376889526672,52.0,Ungulates,herbivore,['ID 000111892'],1,407.6,35.97724242617706,19.474724624317005,28.448835113957713,80.05519359714194,407.6,80.05519359714194,19.474724624317005,35.97724242617706,28.448835113957713,1,Camelus dromedarius,Arabian camel,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9834, 9835, 9836, 9838]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus', 'Camelus dromedarius']",Artiodactyla,Camelidae
9844,9844,110.0,220.0,165.0,https://www.gbif.org/,45.06,https://a-z-animals.com/,61.76955174624339,45.06,Ungulates,herbivore,"['ID 000120933', 'ID 000120935']",2,278.04999999999995,16.674798950314987,7.846654267617467,12.855909783752775,44.714206324262435,279.9,44.78677023561615,7.947431718291757,16.757290866945006,12.814157966952331,1,Lama glama,llama,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9834, 9835, 9839, 9844]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Lama', 'Lama glama']",Artiodactyla,Camelidae
9860,9860,300.0,300.0,300.0,Garland_1982_the relation between max running and mass,71.94,Christansen_2002_Locomotion in terrestrial mammals,57.558679045658074,71.94,Ungulates,herbivore,"['ID 000122050', 'ID 000122158']",2,245.95,21.245801914043753,11.231902409957193,17.861828160378195,53.5997537383826,246.7,52.982375790017656,10.171566103665869,21.27974975325623,17.82465145238388,2,Cervus elaphus,red deer,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9850, 34878, 9859, 9860]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Cervinae', 'Cervus', 'Cervus elaphus']",Artiodactyla,Cervidae
9872,9872,43.0,150.0,96.5,ADW,63.97,Christansen_2002_Locomotion in terrestrial mammals,63.399625659508864,63.97,Ungulates,herbivore,"['ID 000105109', 'ID 000105187', 'ID 000122296']",3,210.36666666666667,14.836112082718513,7.456610612408266,11.665970038618086,38.74871425375897,230.1,41.589213593134815,8.131196154151542,15.630861095301036,12.047948918645714,2,Odocoileus hemionus,mule deer,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9850, 9881, 9871, 9872]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus', 'Odocoileus hemionus']",Artiodactyla,Cervidae
9874,9874,57.0,137.0,97.0,ADW,63.97,Christansen_2002_Locomotion in terrestrial mammals,63.395605100623904,63.97,Ungulates,herbivore,['ID 000388385'],1,188.0,14.970866011951662,8.40534645298287,11.455137368015878,37.0321207605798,188.0,37.0321207605798,8.40534645298287,14.970866011951662,11.455137368015878,2,Odocoileus virginianus,white-tailed deer,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9850, 9881, 9871, 9874]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus', 'Odocoileus virginianus']",Artiodactyla,Cervidae
9891,9891,50.0,57.0,53.5,Mammals Species,87.1,Christansen_2002_Locomotion in terrestrial mammals,62.24751942799695,87.1,Ungulates,herbivore,['ID 000108322'],1,202.7,13.141674343244771,8.122818042977855,10.979916158203297,34.674039088503186,202.7,34.674039088503186,8.122818042977855,13.141674343244771,10.979916158203297,2,Antilocapra americana,pronghorn,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9889, 9890, 9891]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Antilocapridae', 'Antilocapra', 'Antilocapra americana']",Artiodactyla,Antilocapridae
9894,9894,1180.0,1930.0,1555.0,ADW,55.98,Christansen_2002_Locomotion in terrestrial mammals,40.45516441354926,55.98,Ungulates,herbivore,"['ID 000119583', 'ID 000119585']",2,499.8,38.72346921212649,27.217457305899273,32.137922136128836,112.8440418390407,500.5,113.02937207596312,27.303609269943674,38.73659918247852,32.0825517095215,2,Giraffa camelopardalis,giraffe,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9892, 9893, 9894]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Giraffidae', 'Giraffa', 'Giraffa camelopardalis']",Artiodactyla,Giraffidae
9899,9899,63.5,145.0,104.25,Mammals Species,,,63.31462287153671,63.31462287153671,Ungulates,herbivore,"['ID 000399110', 'ID 000399156']",2,226.14999999999998,13.470621670440591,8.54744275544982,10.794104690500632,44.846302209735256,236.6,47.24023976026031,8.637407565336813,13.800040646284348,10.82293551742991,2,Ammotragus lervia,aoudad,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 9963, 9898, 9899]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ammotragus', 'Ammotragus lervia']",Artiodactyla,Bovidae
9901,9901,318.0,907.0,612.5,Mammals Species,52.0,Christansen_2002_Locomotion in terrestrial mammals,50.54716241079896,52.0,Ungulates,herbivore,"['ID 000106144', 'ID 000106236', 'ID 000398778', 'ID 000398820']",4,358.9,27.881131651479492,17.598387881271606,23.103120418521495,86.96934382816127,378.4,95.00701941588196,18.519504187571997,29.80982008452,24.48632614006289,2,Bison bison,American bison,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9900, 9901]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bison', 'Bison bison']",Artiodactyla,Bovidae
9906,9906,600.0,800.0,700.0,ADW,,,49.11541199046478,49.11541199046478,Ungulates,herbivore,"['ID 000398872', 'ID 000398920']",2,297.79999999999995,22.6156515562023,14.744479240912865,18.74736806195441,70.86003498277967,313.7,74.83707873367386,16.144162907669187,24.326886844997585,20.113074829530653,2,Bos javanicus,banteng,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9903, 9906]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos javanicus']",Artiodactyla,Bovidae
9913,9913,147.0,1363.0,755.0,ADW,,,48.29676959580069,48.29676959580069,Ungulates,herbivore,['ID 000398837'],1,328.1,26.22099927723432,16.767009629740848,21.45937271440768,85.85934930822623,328.1,85.85934930822623,16.767009629740848,26.22099927723432,21.45937271440768,2,Bos taurus,cattle,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9903, 9913]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos', 'Bos taurus']",Artiodactyla,Bovidae
9917,9917,169.0,288.0,228.5,Mammals Species,47.97,Christansen_2002_Locomotion in terrestrial mammals,59.73262641121023,47.97,Ungulates,herbivore,"['ID 000398475', 'ID 000398492']",2,257.2,21.25544900843662,14.402475180642528,17.377932354511724,55.78835890653067,266.3,58.05978526064116,14.742538634954647,21.438829152870223,17.60760198669752,2,Boselaphus tragocamelus,nilgai,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9916, 9917]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Boselaphus', 'Boselaphus tragocamelus']",Artiodactyla,Bovidae
9925,9925,45.0,45.0,45.0,ADW,,,61.31349769330217,61.31349769330217,Ungulates,herbivore,['ID 000399077'],1,184.0,11.708205160015948,7.241329972625058,9.293380354598012,31.34703825946918,184.0,31.34703825946918,7.241329972625058,11.708205160015948,9.293380354598012,2,Capra hircus,goat,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 9963, 9922, 9925]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Capra', 'Capra hircus']",Artiodactyla,Bovidae
9927,9927,179.89,179.89,179.89,Christansen_2002_Locomotion in terrestrial mammals,79.98,Christansen_2002_Locomotion in terrestrial mammals,61.297145721573635,79.98,Ungulates,herbivore,"['ID 000397792', 'ID 000397823']",2,204.2,16.957803957030166,11.149565928200701,13.75012103285032,47.33064102624708,206.1,48.66120737135643,11.18967252658015,16.57425292850955,13.619503544176291,2,Connochaetes taurinus,brindled gnu,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 37170, 9926, 9927]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Alcelaphinae', 'Connochaetes', 'Connochaetes taurinus']",Artiodactyla,Bovidae
9940,9940,22.65,22.65,22.65,Garland_1988_Comparative locomotor performance of marsupial,11.2,Garland_1988_Comparative locomotor performance of marsupial,55.44584882202029,11.2,Ungulates,herbivore,"['ID 000106904', 'ID 000107004', 'ID 000399310']",3,204.9,13.559779808160663,7.130651859285021,10.8425081999429,38.65628066311475,228.1,41.48716071962858,9.401708304884302,15.337837896277701,11.69029736502017,2,Ovis aries,sheep,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 9963, 9935, 9940]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Ovis', 'Ovis aries']",Artiodactyla,Bovidae
9945,9945,317.0,942.0,629.5,Mammals Species,69.98,Christansen_2002_Locomotion in terrestrial mammals,50.2553219878624,69.98,Ungulates,herbivore,['ID 000400115'],1,334.2,29.719005820720866,16.787889362452027,22.222520625854294,74.24988234543596,334.2,74.24988234543596,16.787889362452027,29.719005820720866,22.222520625854294,2,Tragelaphus oryx,eland,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9944, 9945]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Tragelaphus', 'Tragelaphus oryx']",Artiodactyla,Bovidae
9958,9958,190.0,240.0,215.0,https://www.gbif.org/,60.0,https://animalia.bio/,60.164509433938676,60.0,Ungulates,herbivore,"['ID 000399838', 'ID 000399891', 'ID 000399913']",3,218.16666666666666,17.00380727384707,11.33663147182652,13.946796302172338,49.79540670104442,239.2,55.10137907107088,12.458658893574238,18.765149502123766,15.538258045158203,2,Oryx gazella,gemsbok,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 9959, 9957, 9958]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Hippotraginae', 'Oryx', 'Oryx gazella']",Artiodactyla,Bovidae
9962,9962,160.0,300.0,230.0,https://www.gbif.org/,50.0,https://africafreak.com/waterbuck,59.684945863544215,50.0,Ungulates,herbivore,"['ID 000400043', 'ID 000400060']",2,242.0,21.244011031781543,11.900404292754814,16.46283826009796,53.449584355301994,245.9,51.23491162504388,11.348711575594056,20.84967343300155,16.256905849832236,2,Kobus ellipsiprymnus,waterbuck,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 59549, 9961, 9962]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Reduncinae', 'Kobus', 'Kobus ellipsiprymnus']",Artiodactyla,Bovidae
9966,9966,25.0,150.0,87.5,www.wikipedia.com,,,63.43008785983033,63.43008785983033,Ungulates,herbivore,['ID 000399139'],1,268.7,20.421896911551997,10.139869224467036,15.155002249454347,50.53012265824235,268.7,50.53012265824235,10.139869224467036,20.421896911551997,15.155002249454347,2,Capricornis crispus,Japanese serow,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 9963, 9965, 9966]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Caprinae', 'Capricornis', 'Capricornis crispus']",Artiodactyla,Bovidae
9970,9970,620.0,620.0,620.0,Iriarte-diaz_2002_differential scaling of locomotor performance in small and large mammals,57.02,Christansen_2002_Locomotion in terrestrial mammals,50.41754465356323,57.02,Ungulates,herbivore,['ID 000398854'],1,300.2,26.39671545244008,16.472825734498933,20.89969006370652,80.99370033785513,300.2,80.99370033785513,16.472825734498933,26.39671545244008,20.89969006370652,2,Syncerus caffer,African buffalo,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314145, 91561, 9845, 35500, 9895, 27592, 9969, 9970]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Syncerus', 'Syncerus caffer']",Artiodactyla,Bovidae
9995,9995,4.0,4.0,4.0,Iriarte-diaz_2002_differential scaling of locomotor performance in small and large mammals,16.0,Garland_1982_the relation between max running and mass,36.563322251121136,16.0,Plantigrade,herbivore,['ID 000158256'],1,68.04,4.657883193583064,2.071055992948694,3.137228556153719,12.666260981114,68.04,12.666260981114,2.071055992948694,4.657883193583064,3.137228556153719,1,Marmota monax,woodchuck,"[1, 131567, 2759, 33154, 33208, 6072, 33213, 33511, 7711, 89593, 7742, 7776, 117570, 117571, 8287, 1338369, 32523, 32524, 40674, 32525, 9347, 1437010, 314146, 314147, 9989, 33553, 55153, 337726, 337730, 9992, 9995]","['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Sciuromorpha', 'Sciuridae', 'Xerinae', 'Marmotini', 'Marmota', 'Marmota monax']",Rodentia,Sciuridae
